_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,no,review,helpfulness_gold,rating,ratings_combined
2892106191,False,finalized,3,12/11/2020 04:55:04,helpful,0.6599,25005,“المكان جميل ... والخدمة ممتازة وفريق العمل اكثر من رائع”. مساحة الغرف واسعة ..... وفريق العمل يتفانى فى تقديم الخدمة لك. ,,5,pos_rating
2892106192,False,finalized,3,12/11/2020 04:55:04,helpful,0.6599,442,“رائع ونظيف وامانه عند الموظفين”. تصميم الغرف رائع..ومريح..تعامل اكثر من ممتاز وراقي. ,,5,pos_rating
2892106193,False,finalized,3,12/11/2020 04:55:04,unrelated,1.0,16483,ضعيف جداً. نعم. ,,1,neg_rating
2892106194,False,finalized,3,12/11/2020 04:55:59,somewhat_helpful,0.6599,13919,جيد جداً. . عدم توفر مواقف سيارات,,4,pos_rating
2892106195,False,finalized,3,12/11/2020 04:55:59,helpful,1.0,210254,“Noisy hotel”. . The hotel was very noisy as there is a construction work even after midnight and don't worth the money. الفندق مزعج نظرا لاعمال الصيانة حتى بعد منتصف الليل,,3,neutral_ratings
2892106196,False,finalized,3,12/11/2020 04:55:59,helpful,0.6599,126032,“تجربة جميلة جدا ،،،،،، ولنا عوده”. الفندق على بعضه جميل جدا وتعاملهم جدا راقي وبالاخص الاخ سامح من مصر الحبيبة تعامل في قمة الذوق والاخلاق ..... شكرا لكم. ,,5,pos_rating
2892106197,False,finalized,3,12/11/2020 04:55:59,helpful,0.6599,172507,مقبول. . مزعج لاتستطيع النوم من صوت البار اوالديسكو,,3,neutral_ratings
2892106198,False,finalized,3,12/11/2020 04:57:23,helpful,0.6599,8708,“مش بطال”. موقع السوق فوق مركز تسوقخدمة البقالة القريبة وتقوم بالتوصيل الدخول  والخروج سهل . سرق من شنطتي طقم اكسسوار قيمته حول ٧٠٠ درهم وأتوقع من عامل الأمتعة دخول عمال الفندق اثناء النوم مع وجود علامة عدم الإزعاج بالباب٣ - لما حبيت أمدد أعطوني سعر اعلى من اللي في الموقع ومن موقع بوكنج وخبرتهم بذلك ورفضوا الاستجابة وقمت بالحجز من بوكنج وانا واقف ع الرسيبشنسكنت بغرفة النادي وكان اللاونج جيد ونظيف بس ما فيه أكل مشروبات فقط,,3,neutral_ratings
2892106199,False,finalized,3,12/11/2020 04:57:23,helpful,0.6599,197031,“ممتاز”. منظم...خدمة الاستقبال ممتازة....عمال النظافة ممتازين.... المطعم اكثر من رائع. لا شيء,,4,pos_rating
2892106200,False,finalized,3,12/11/2020 04:57:23,helpful,0.6599,148215,“مكان مريح وهادئ”. طاقم العمل رائع جدا ومتعاون وسريع في تلبيه اي طلب. لاشئ,,5,pos_rating
2892106201,False,finalized,3,12/11/2020 04:57:23,helpful,0.6599,2801,مخيب للأمل. . موقف السيارات في مبنى أخرازعاج المقيمين من قبل السكرانينالتأخير في استقبال الدخول,,2,neg_rating
2892106202,False,finalized,3,12/11/2020 04:58:23,helpful,0.6599,20955,“المجاز ( بريمير ) من أفضل الفنادق التي سكنتها.”. مكان الإقامة والسرير مريحاً.. أرجو أن تدسوا إمكانية تنظيف المطبخ، وشكراً جزيلا ً لكم على حسن الاستقبال والضيافة الميزة جداً.,,5,pos_rating
2892106203,False,finalized,3,12/11/2020 04:58:23,helpful,0.6599,83705,“اعفن فندق على وجه الارض”. . الخدمه و الغرفه سيئه جداً  و التلفزيون بالمنه. حجمه مثل كرتون الكلينكس 😒,,1,neg_rating
2892106204,False,finalized,3,12/11/2020 04:58:23,helpful,0.6599,145672,جيد. . لم يعجبني عند حجي باالنت موقع بركنق كان موضح بالسعر ٤ اشخاص +١ وتفاجئت عند وصولي بطلب زياده على المبلغ حيث انه يقصد ب +١ طفل وليس شخص,,4,pos_rating
2892106205,False,finalized,3,12/11/2020 04:58:23,helpful,0.6599,181743,“يستحق التكرار”. المكان جميل وكل شئ رائع لكن الاسره الفرديه مزعجه عند الحركه. السرير الفردي مزعج عند النوم,,4,pos_rating
2892106206,False,finalized,3,12/11/2020 04:59:15,helpful,0.6599,53006,جيد جداً. الموقع النظافه. خدمة الغرفالفطور يحتاج تنويع اكثر,,4,pos_rating
2892106207,False,finalized,3,12/11/2020 04:59:15,helpful,0.6599,122957,مقبول. ألهدوء. مساحه الشاطي صغيره النظافه تعامل الاستقبال سيئ نوعيه الاكل غاليه والجوده صفر وخدمه صف السيارات زفته ماشي باركنات عن الشمس السياره تنحرق,,3,neutral_ratings
2892106208,False,finalized,3,12/11/2020 04:59:15,helpful,1.0,3113,ضعيف جداً. لا يوجد شي نظيف. لا يوجد انترنت والغرفة ضيقة وكأنه وكر ولا انصح عائله تنزل فيه,,1,neg_rating
2892106209,False,finalized,3,12/11/2020 04:59:15,helpful,0.6599,193444,جيد. الهدوء والنظافه. طريقة الاتصال بالانترنت,,4,pos_rating
2892106210,False,finalized,3,12/11/2020 05:00:03,helpful,0.6599,158600,“الأناقة والنظافة”. بشكل عام جميل. ,,5,pos_rating
2892106211,False,finalized,3,12/11/2020 05:00:03,helpful,1.0,168537,“ممتاز ويستحق التجربة”. الموقع داخل الحاره بس صراحه الفندق يستاهل شي مرتب ونظيف والطاقم متعاون. احيانا يكون في زحمه بالمواقف لكن انت عطه مفتاح السياره وهو يدبرها,,5,pos_rating
2892106212,False,finalized,3,12/11/2020 05:00:03,helpful,1.0,46253,رائع. نظيف هادئ مريح. - لما جت الساعة 12 الظهر وقفوا عمل بطاقة الدخول وطفى الكهرب بالغرفة والتلفزيون (بمعنى يلا اطلعوا) ونزلت للرسبشن تحت ورجعوا فعلوا البطاقة وعطونا وقت زيادة الى 2 الظهر عشان نسوي تشك آوت. ما ادري هذي الحركة متعمده ولا حدثت صدفة ، الله أعلم.- ما فيه مواقف سيا,,4,pos_rating
2892106213,False,finalized,3,12/11/2020 05:00:03,helpful,0.6599,176566,“فندق يستحق التجربة واقولها عن تجربة”. فندق يستحق التجربة واقولها عن تجربة فندق رائع للغاية. ,,5,pos_rating
2892106214,False,finalized,3,12/11/2020 05:00:38,helpful,0.6599,115958,“افضل موقع”. طاقم الاستقبال مميز وبالاخص السيد محمد شحاده. النت ضعيف,,5,pos_rating
2892106215,False,finalized,3,12/11/2020 05:00:38,helpful,0.6599,166185,جيد جداً. الطعام. لا يوجد مواقف السيارات,,4,pos_rating
2892106216,False,finalized,3,12/11/2020 05:00:38,helpful,0.6599,178005,جيد. . الاطلاله لم تكن على الحرم وبعد اخذ وعطى تم تغيير الغرفه ، عموما اطلاله الفندق على الحرم سيئه كموقع مش ولابد من ناحية الاطلاله,,4,pos_rating
2892106217,False,finalized,3,12/11/2020 05:00:38,helpful,1.0,201864,“استقبال وخدمات رائعة ، ولكن الافطار والكوفي اسعار فاحشة”. . اسعار الكوفي والمطعم,,5,pos_rating
2892106218,False,finalized,3,12/11/2020 05:01:26,helpful,0.6599,156264,“جولدن توليب”. الراحه والامانه والهدو. ,,3,neutral_ratings
2892106219,False,finalized,3,12/11/2020 05:01:26,helpful,1.0,6909,“سيئ للغاية لا انصح به ابداً”. فقط المواقف مجانيه. الانتظار لتسجيل الدخول تقريبا ساعه الاربع و الموظفين غير ودودين والخدمة سيئة للغاية .. لم يعجبني فصل الكهرباء عن الغرفة قبل نص ساعه من وقت الخروج ولايوجد عندهم وقت اضافي للتسجيل الخروج للجينيس,,1,neg_rating
2892106220,False,finalized,3,12/11/2020 05:01:26,helpful,0.6599,24678,جيد. . الواي فاي بفلوس,,4,pos_rating
2892106221,False,finalized,3,12/11/2020 05:01:26,helpful,0.6599,127724,“قمة الراحه في توست ثاني”. فندق رائع  بما تعنيه الكلمه ونشكر ادارة الفندق. كل شي ممتاز,,5,pos_rating
2892106222,False,finalized,3,12/11/2020 05:02:09,helpful,0.6599,4921,مرضي. موقع الفندق قريب من الحرم. تأخير وقت الدخول الى الساعة السادسة مساء,,3,neutral_ratings
2892106223,False,finalized,3,12/11/2020 05:02:09,helpful,0.6599,67395,“Good”. كل شي ممتاز. بعيد عن الحرم,,4,pos_rating
2892106224,False,finalized,3,12/11/2020 05:02:09,helpful,0.6599,15791,“روووووعة”. الإستقبال رائع. لا شيء,,5,pos_rating
2892106225,False,finalized,3,12/11/2020 05:02:09,helpful,0.6599,165065,“أسواء فندق من حيث لخدمة والموظفين”. الموقع. لا توجد اي خدمات مميزة بالفندقكما ان بعض الموظفين سيئون في التعامل,,2,neg_rating
2892106226,False,finalized,3,12/11/2020 05:03:00,helpful,0.6599,210360,“رحله رومانسية”. كل شي رائع في الفندق وخاصة وجوده في مول الامارات. سعر الافطار مبالغ فيه,,5,pos_rating
2892106227,False,finalized,3,12/11/2020 05:03:00,helpful,1.0,194978,“ليس صالح للسكن”. لم يعجبني اي شي ولا يسوى بالمقابل شي. كل شي  - الباركنات بعيده ، الغرفه ضيقه ، ليس هناك خدمه للغرف ، الافطار غالي ، ليس هناك غرفه مدخنين ولا شباك و سعر الغرفه مرتفع جدا,,1,neg_rating
2892106228,False,finalized,3,12/11/2020 05:03:00,not_helpful,0.3401,166955,“جيده الرحله”. . السعر مرتفع قليلا ولايوجد عروض مثلا افطار,,4,pos_rating
2892106229,False,finalized,3,12/11/2020 05:03:00,helpful,0.6599,49994,استثنائي. كل شيء. لا شيء,,5,pos_rating
2892106230,False,finalized,3,12/11/2020 05:03:39,helpful,0.6599,33964,“ممتاز بصراحة ويستحق اعادة الزيارة .”. الافطار كان جميل. القهوة كان رديئة,,5,pos_rating
2892106231,False,finalized,3,12/11/2020 05:03:39,helpful,0.6599,96208,استثنائي. فندق رائعالواي فاي ممتاز النظافة ممتازة. يفصل بيني وبين الغرفة المجاورة باب مغلقوالصوت واضح مما أفقدني بعض الخصوصيةالفطور غير متجدد,,5,pos_rating
2892106232,False,finalized,3,12/11/2020 05:03:39,helpful,1.0,148594,مخيب للأمل. . خدمة الفندق بكاملها سيئة جدا وخاصة مؤظفيين الاستقبال وايضاً تلاعبهم بالأسعار أحجز من booking بسعر ولمى وصلت الفندق ألغو حجزي المسبق ووفرو لي غرفة سيئة بسعر دبل السعر الي حجزت به كان السعر ٦٧١ ولمن وصلت قالو حجزك ملغئ ومالي الا غرفة بهذا السعر ١٢٧٠,,2,neg_rating
2892106233,False,finalized,3,12/11/2020 05:03:39,helpful,0.6599,3801,“جميل”. كل شي تمام. ,,4,pos_rating
2892106234,False,finalized,3,12/11/2020 05:04:17,helpful,0.6599,119677,“الخدمه ضعيفه جدا”. الفندق روعه الخدمه ضعيفه جدا جدا الوجبات سياء. الخدمه سياء زايد الوجبات,,4,pos_rating
2892106235,False,finalized,3,12/11/2020 05:04:17,helpful,0.6599,208651,“الرجاء تنظيف الفندق من الزبالة”. لم يعجبني سوى طاقم العمل. كثرة بائعات الهوى في الفندق,,4,pos_rating
